Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Winner
313,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,group stage,Group 3,1,0,0,0,6/15/1982,21:00,S-152,Nuevo Estadio,Elche,Spain,T-34,Hungary,HUN,T-26,El Salvador,SLV,10–1,10,1,9,-9,0,0,0-0,0,0,home team win,1,0,0,Italy
314,WC-1982,1982 FIFA World Cup,M-1982-06,Scotland v New Zealand,group stage,Group 6,1,0,0,0,6/15/1982,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-62,Scotland,SCO,T-47,New Zealand,NZL,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
315,WC-1982,1982 FIFA World Cup,M-1982-07,West Germany v Algeria,group stage,Group 2,1,0,0,0,6/16/1982,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-01,Algeria,DZA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
316,WC-1982,1982 FIFA World Cup,M-1982-08,England v France,group stage,Group 4,1,0,0,0,6/16/1982,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-28,France,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Italy
317,WC-1982,1982 FIFA World Cup,M-1982-09,Spain v Honduras,group stage,Group 5,1,0,0,0,6/16/1982,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-33,Honduras,HND,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
318,WC-1982,1982 FIFA World Cup,M-1982-10,Chile v Austria,group stage,Group 2,1,0,0,0,6/17/1982,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-13,Chile,CHL,T-05,Austria,AUT,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
319,WC-1982,1982 FIFA World Cup,M-1982-11,Czechoslovakia v Kuwait,group stage,Group 4,1,0,0,0,6/17/1982,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-20,Czechoslovakia,CSK,T-43,Kuwait,KWT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
320,WC-1982,1982 FIFA World Cup,M-1982-12,Yugoslavia v Northern Ireland,group stage,Group 5,1,0,0,0,6/17/1982,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-84,Yugoslavia,YUG,T-50,Northern Ireland,NIR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
321,WC-1982,1982 FIFA World Cup,M-1982-13,Italy v Peru,group stage,Group 1,1,0,0,0,6/18/1982,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-54,Peru,PER,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
322,WC-1982,1982 FIFA World Cup,M-1982-14,Argentina v Hungary,group stage,Group 3,1,0,0,0,6/18/1982,21:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-34,Hungary,HUN,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
323,WC-1982,1982 FIFA World Cup,M-1982-15,Brazil v Scotland,group stage,Group 6,1,0,0,0,6/18/1982,21:00,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-62,Scotland,SCO,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
324,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,group stage,Group 1,1,0,0,0,6/19/1982,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-11,Cameroon,CMR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
325,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,group stage,Group 3,1,0,0,0,6/19/1982,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-26,El Salvador,SLV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
326,WC-1982,1982 FIFA World Cup,M-1982-18,Soviet Union v New Zealand,group stage,Group 6,1,0,0,0,6/19/1982,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-47,New Zealand,NZL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
327,WC-1982,1982 FIFA World Cup,M-1982-19,West Germany v Chile,group stage,Group 2,1,0,0,0,6/20/1982,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-13,Chile,CHL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
328,WC-1982,1982 FIFA World Cup,M-1982-20,England v Czechoslovakia,group stage,Group 4,1,0,0,0,6/20/1982,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-20,Czechoslovakia,CSK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Italy
329,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,group stage,Group 5,1,0,0,0,6/20/1982,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
330,WC-1982,1982 FIFA World Cup,M-1982-22,Algeria v Austria,group stage,Group 2,1,0,0,0,6/21/1982,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-05,Austria,AUT,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Italy
331,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,group stage,Group 4,1,0,0,0,6/21/1982,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-43,Kuwait,KWT,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
332,WC-1982,1982 FIFA World Cup,M-1982-24,Honduras v Northern Ireland,group stage,Group 5,1,0,0,0,6/21/1982,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-50,Northern Ireland,NIR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
333,WC-1982,1982 FIFA World Cup,M-1982-25,Poland v Peru,group stage,Group 1,1,0,0,0,6/22/1982,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-54,Peru,PER,5–1,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0,Italy
334,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,group stage,Group 3,1,0,0,0,6/22/1982,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-34,Hungary,HUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
335,WC-1982,1982 FIFA World Cup,M-1982-27,Soviet Union v Scotland,group stage,Group 6,1,0,0,0,6/22/1982,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-62,Scotland,SCO,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
336,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,group stage,Group 1,1,0,0,0,6/23/1982,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
337,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,group stage,Group 3,1,0,0,0,6/23/1982,21:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-26,El Salvador,SLV,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Italy
338,WC-1982,1982 FIFA World Cup,M-1982-30,Brazil v New Zealand,group stage,Group 6,1,0,0,0,6/23/1982,21:00,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-47,New Zealand,NZL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,Italy
339,WC-1982,1982 FIFA World Cup,M-1982-31,Algeria v Chile,group stage,Group 2,1,0,0,0,6/24/1982,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-13,Chile,CHL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
340,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,group stage,Group 4,1,0,0,0,6/24/1982,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-20,Czechoslovakia,CSK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
341,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,group stage,Group 5,1,0,0,0,6/24/1982,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-84,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
342,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,group stage,Group 2,1,0,0,0,6/25/1982,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
343,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,group stage,Group 4,1,0,0,0,6/25/1982,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-43,Kuwait,KWT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
344,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,group stage,Group 5,1,0,0,0,6/25/1982,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-50,Northern Ireland,NIR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
345,WC-1982,1982 FIFA World Cup,M-1982-37,Austria v France,second group stage,Group 4,1,0,0,0,6/28/1982,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-28,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
346,WC-1982,1982 FIFA World Cup,M-1982-38,Poland v Belgium,second group stage,Group 1,1,0,0,0,6/28/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-06,Belgium,BEL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
347,WC-1982,1982 FIFA World Cup,M-1982-39,Italy v Argentina,second group stage,Group 3,1,0,0,0,6/29/1982,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
348,WC-1982,1982 FIFA World Cup,M-1982-40,West Germany v England,second group stage,Group 2,1,0,0,0,6/29/1982,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
349,WC-1982,1982 FIFA World Cup,M-1982-41,Austria v Northern Ireland,second group stage,Group 4,1,0,0,0,07/01/1982,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-50,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
350,WC-1982,1982 FIFA World Cup,M-1982-42,Belgium v Soviet Union,second group stage,Group 1,1,0,0,0,07/01/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-70,Soviet Union,SUN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Italy
351,WC-1982,1982 FIFA World Cup,M-1982-43,Argentina v Brazil,second group stage,Group 3,1,0,0,0,07/02/1982,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-03,Argentina,ARG,T-09,Brazil,BRA,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Italy
352,WC-1982,1982 FIFA World Cup,M-1982-44,West Germany v Spain,second group stage,Group 2,1,0,0,0,07/02/1982,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
353,WC-1982,1982 FIFA World Cup,M-1982-45,France v Northern Ireland,second group stage,Group 4,1,0,0,0,07/04/1982,17:15,S-155,Vicente Calderón,Madrid,Spain,T-28,France,FRA,T-50,Northern Ireland,NIR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Italy
354,WC-1982,1982 FIFA World Cup,M-1982-46,Soviet Union v Poland,second group stage,Group 1,1,0,0,0,07/04/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-70,Soviet Union,SUN,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
355,WC-1982,1982 FIFA World Cup,M-1982-47,Italy v Brazil,second group stage,Group 3,1,0,0,0,07/05/1982,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-09,Brazil,BRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
356,WC-1982,1982 FIFA World Cup,M-1982-48,Spain v England,second group stage,Group 2,1,0,0,0,07/05/1982,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-71,Spain,ESP,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Italy
357,WC-1982,1982 FIFA World Cup,M-1982-49,Poland v Italy,semi-finals,not applicable,0,1,0,0,07/08/1982,17:15,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-39,Italy,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Italy
358,WC-1982,1982 FIFA World Cup,M-1982-50,West Germany v France,semi-finals,not applicable,0,1,0,0,07/08/1982,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-83,West Germany,DEU,T-28,France,FRA,3–3,3,3,0,0,1,1,5–4,5,4,home team win,1,0,0,Italy
359,WC-1982,1982 FIFA World Cup,M-1982-51,Poland v France,third-place match,not applicable,0,1,0,0,07/10/1982,20:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-55,Poland,POL,T-28,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Italy
360,WC-1982,1982 FIFA World Cup,M-1982-52,Italy v West Germany,final,not applicable,0,1,0,0,07/11/1982,20:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-39,Italy,ITA,T-83,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Italy
361,WC-1986,1986 FIFA World Cup,M-1986-01,Bulgaria v Italy,group stage,Group A,1,0,0,0,5/31/1986,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-10,Bulgaria,BGR,T-39,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
362,WC-1986,1986 FIFA World Cup,M-1986-02,Spain v Brazil,group stage,Group D,1,0,0,0,06/01/1986,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-71,Spain,ESP,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
363,WC-1986,1986 FIFA World Cup,M-1986-03,Canada v France,group stage,Group C,1,0,0,0,06/01/1986,16:00,S-098,Estadio Nou Camp,León,Mexico,T-12,Canada,CAN,T-28,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
364,WC-1986,1986 FIFA World Cup,M-1986-04,Argentina v South Korea,group stage,Group A,1,0,0,0,06/02/1986,12:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-69,South Korea,KOR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
365,WC-1986,1986 FIFA World Cup,M-1986-05,Soviet Union v Hungary,group stage,Group C,1,0,0,0,06/02/1986,12:00,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-70,Soviet Union,SUN,T-34,Hungary,HUN,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,Argentina
366,WC-1986,1986 FIFA World Cup,M-1986-06,Morocco v Poland,group stage,Group F,1,0,0,0,06/02/1986,16:00,S-102,Estadio Universitario,Monterrey,Mexico,T-45,Morocco,MAR,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
367,WC-1986,1986 FIFA World Cup,M-1986-07,Belgium v Mexico,group stage,Group B,1,0,0,0,06/03/1986,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-44,Mexico,MEX,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
368,WC-1986,1986 FIFA World Cup,M-1986-08,Algeria v Northern Ireland,group stage,Group D,1,0,0,0,06/03/1986,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-01,Algeria,DZA,T-50,Northern Ireland,NIR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
369,WC-1986,1986 FIFA World Cup,M-1986-09,Portugal v England,group stage,Group F,1,0,0,0,06/03/1986,16:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-56,Portugal,PRT,T-27,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
370,WC-1986,1986 FIFA World Cup,M-1986-10,Paraguay v Iraq,group stage,Group B,1,0,0,0,06/04/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-53,Paraguay,PRY,T-37,Iraq,IRQ,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
371,WC-1986,1986 FIFA World Cup,M-1986-11,Uruguay v West Germany,group stage,Group E,1,0,0,0,06/04/1986,12:00,S-105,Estadio La Corregidora,Querétaro,Mexico,T-81,Uruguay,URY,T-83,West Germany,DEU,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
372,WC-1986,1986 FIFA World Cup,M-1986-12,Scotland v Denmark,group stage,Group E,1,0,0,0,06/04/1986,16:00,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-62,Scotland,SCO,T-21,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
373,WC-1986,1986 FIFA World Cup,M-1986-13,Italy v Argentina,group stage,Group A,1,0,0,0,06/05/1986,12:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-39,Italy,ITA,T-03,Argentina,ARG,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
374,WC-1986,1986 FIFA World Cup,M-1986-14,France v Soviet Union,group stage,Group C,1,0,0,0,06/05/1986,12:00,S-098,Estadio Nou Camp,León,Mexico,T-28,France,FRA,T-70,Soviet Union,SUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
375,WC-1986,1986 FIFA World Cup,M-1986-15,South Korea v Bulgaria,group stage,Group A,1,0,0,0,06/05/1986,16:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-69,South Korea,KOR,T-10,Bulgaria,BGR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
376,WC-1986,1986 FIFA World Cup,M-1986-16,Hungary v Canada,group stage,Group C,1,0,0,0,06/06/1986,12:00,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-34,Hungary,HUN,T-12,Canada,CAN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
377,WC-1986,1986 FIFA World Cup,M-1986-17,Brazil v Algeria,group stage,Group D,1,0,0,0,06/06/1986,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-01,Algeria,DZA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
378,WC-1986,1986 FIFA World Cup,M-1986-18,England v Morocco,group stage,Group F,1,0,0,0,06/06/1986,16:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-27,England,ENG,T-45,Morocco,MAR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
379,WC-1986,1986 FIFA World Cup,M-1986-19,Mexico v Paraguay,group stage,Group B,1,0,0,0,06/07/1986,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-53,Paraguay,PRY,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
380,WC-1986,1986 FIFA World Cup,M-1986-20,Northern Ireland v Spain,group stage,Group D,1,0,0,0,06/07/1986,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-50,Northern Ireland,NIR,T-71,Spain,ESP,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
381,WC-1986,1986 FIFA World Cup,M-1986-21,Poland v Portugal,group stage,Group F,1,0,0,0,06/07/1986,16:00,S-102,Estadio Universitario,Monterrey,Mexico,T-55,Poland,POL,T-56,Portugal,PRT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
382,WC-1986,1986 FIFA World Cup,M-1986-22,Iraq v Belgium,group stage,Group B,1,0,0,0,06/08/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-37,Iraq,IRQ,T-06,Belgium,BEL,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
383,WC-1986,1986 FIFA World Cup,M-1986-23,West Germany v Scotland,group stage,Group E,1,0,0,0,06/08/1986,12:00,S-105,Estadio La Corregidora,Querétaro,Mexico,T-83,West Germany,DEU,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
384,WC-1986,1986 FIFA World Cup,M-1986-24,Denmark v Uruguay,group stage,Group E,1,0,0,0,06/08/1986,16:00,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-21,Denmark,DNK,T-81,Uruguay,URY,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,Argentina
385,WC-1986,1986 FIFA World Cup,M-1986-25,Hungary v France,group stage,Group C,1,0,0,0,06/09/1986,12:00,S-098,Estadio Nou Camp,León,Mexico,T-34,Hungary,HUN,T-28,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,Argentina
386,WC-1986,1986 FIFA World Cup,M-1986-26,Soviet Union v Canada,group stage,Group C,1,0,0,0,06/09/1986,12:00,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-70,Soviet Union,SUN,T-12,Canada,CAN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
387,WC-1986,1986 FIFA World Cup,M-1986-27,Argentina v Bulgaria,group stage,Group A,1,0,0,0,06/10/1986,12:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
388,WC-1986,1986 FIFA World Cup,M-1986-28,South Korea v Italy,group stage,Group A,1,0,0,0,06/10/1986,12:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-69,South Korea,KOR,T-39,Italy,ITA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
389,WC-1986,1986 FIFA World Cup,M-1986-29,Iraq v Mexico,group stage,Group B,1,0,0,0,06/11/1986,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-37,Iraq,IRQ,T-44,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Argentina
390,WC-1986,1986 FIFA World Cup,M-1986-30,Paraguay v Belgium,group stage,Group B,1,0,0,0,06/11/1986,12:00,S-106,La Bombonera,Toluca,Mexico,T-53,Paraguay,PRY,T-06,Belgium,BEL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
391,WC-1986,1986 FIFA World Cup,M-1986-31,England v Poland,group stage,Group F,1,0,0,0,06/11/1986,16:00,S-102,Estadio Universitario,Monterrey,Mexico,T-27,England,ENG,T-55,Poland,POL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Argentina
392,WC-1986,1986 FIFA World Cup,M-1986-32,Portugal v Morocco,group stage,Group F,1,0,0,0,06/11/1986,16:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-56,Portugal,PRT,T-45,Morocco,MAR,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Argentina
393,WC-1986,1986 FIFA World Cup,M-1986-33,Algeria v Spain,group stage,Group D,1,0,0,0,06/12/1986,12:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-01,Algeria,DZA,T-71,Spain,ESP,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,Argentina
394,WC-1986,1986 FIFA World Cup,M-1986-34,Northern Ireland v Brazil,group stage,Group D,1,0,0,0,06/12/1986,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-50,Northern Ireland,NIR,T-09,Brazil,BRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,Argentina
395,WC-1986,1986 FIFA World Cup,M-1986-35,Denmark v West Germany,group stage,Group E,1,0,0,0,6/13/1986,12:00,S-105,Estadio La Corregidora,Querétaro,Mexico,T-21,Denmark,DNK,T-83,West Germany,DEU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
396,WC-1986,1986 FIFA World Cup,M-1986-36,Scotland v Uruguay,group stage,Group E,1,0,0,0,6/13/1986,12:00,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-62,Scotland,SCO,T-81,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Argentina
397,WC-1986,1986 FIFA World Cup,M-1986-37,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,6/15/1986,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Argentina
398,WC-1986,1986 FIFA World Cup,M-1986-38,Soviet Union v Belgium,round of 16,not applicable,0,1,0,0,6/15/1986,16:00,S-098,Estadio Nou Camp,León,Mexico,T-70,Soviet Union,SUN,T-06,Belgium,BEL,3–4,3,4,-1,1,1,0,0-0,0,0,away team win,0,1,0,Argentina
399,WC-1986,1986 FIFA World Cup,M-1986-39,Brazil v Poland,round of 16,not applicable,0,1,0,0,6/16/1986,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-55,Poland,POL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,Argentina
400,WC-1986,1986 FIFA World Cup,M-1986-40,Argentina v Uruguay,round of 16,not applicable,0,1,0,0,6/16/1986,16:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-03,Argentina,ARG,T-81,Uruguay,URY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Argentina
401,WC-1986,1986 FIFA World Cup,M-1986-41,Italy v France,round of 16,not applicable,0,1,0,0,6/17/1986,12:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-39,Italy,ITA,T-28,France,FRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Argentina
